CookerStat, GenerateAssetRegistry=0.042345, Initialize=6.809536, RunGuid=RunIDF8EE323243B72F0702DF32878509A9A2
DDCTransactionIdA89D6B4A48CD4CC18A5F7EA78CEC68A8_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_22E99BBC4DDA357E3D8BEFA10B0411E5, StartTime=2016.06.03-18.46.24, HierarchicalDDC=, DataSize=170213, Duration=5.652826, RunGuid=RunIDF8EE323243B72F0702DF32878509A9A2
SavePackageTransactionIdC4D23942440559626E99ED93437B1E31_0, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Saved/Autosaves/Game/Enemies/Mixamo_Maw/Anims/Maw_J_Laygo_Skeleton_Auto1.uasset, AutoPackageBackupDelegate=61.464878, FlushAsyncLoading=0.018820, FlushStreamingFunc=0.062477, BlockTillAllRequestsFinished=0.005491, ResetLoadersForSaveUnMarkAllObjects=1.057111, TagPackageExports=0.053849, BeginCacheForCookedPlatformData=0.001833, SerializeImports=8.810833, GatherLocalizableTextData=0.195265, MarkNames=0.012025, SerializeSummary=0.024311, SerializeNames=0.102207, SerializeGatherableTextData=0.002354, BuildExportMap=0.024833, SortExportsNonSeekfree=0.010718, SortExportsSeekfreeConstructor=0.093058, SortExportsSeekfreeInner=0.167299, SortExportsSeekfree=0.004184, BuildDependencyMap=0.013068, SerializeImportMap=0.013854, SerializeExportMap=0.008363, SerializeDependencyMap=0.001833, SerializeStringAssetReferenceMap=0.002351, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.064306, SerializeExports=0.974771, SerializeBulkData=0.020128, MoveFile=7.203992, UnaccountedTime=0.288848, RunGuid=RunIDF8EE323243B72F0702DF32878509A9A2
SavePackageTransactionIdC4D23942440559626E99ED93437B1E31_1, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Blueprints/SignalsBattleModeBP.uasset, AutoPackageBackupDelegate=45.755371, FlushAsyncLoading=0.009932, FlushStreamingFunc=0.080250, BlockTillAllRequestsFinished=0.004970, ResetLoadersForSaveUnMarkAllObjects=0.255127, TagPackageExports=24.651300, BeginCacheForCookedPlatformData=0.006534, SerializeImports=22.081192, GatherLocalizableTextData=28.465948, MarkNames=0.160240, SerializeSummary=0.015687, SerializeNames=0.365701, SerializeGatherableTextData=0.132792, BuildExportMap=0.358123, SortExportsNonSeekfree=3.351178, SortExportsSeekfreeConstructor=0.082605, SortExportsSeekfreeInner=30.942738, SortExportsSeekfree=0.008363, BuildDependencyMap=0.174619, SerializeImportMap=0.027969, SerializeExportMap=0.103779, SerializeDependencyMap=0.040516, SerializeStringAssetReferenceMap=0.002354, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.684344, SerializeExports=33.086498, SerializeBulkData=0.010978, MoveFile=14.939938, UnaccountedTime=1.818053, RunGuid=RunIDF8EE323243B72F0702DF32878509A9A2
SavePackageTransactionIdC4D23942440559626E99ED93437B1E31_2, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Blueprints/SignalsBattleModeBP.uasset, AutoPackageBackupDelegate=40.530457, FlushAsyncLoading=0.005230, FlushStreamingFunc=0.082865, BlockTillAllRequestsFinished=0.009932, ResetLoadersForSaveUnMarkAllObjects=0.256438, TagPackageExports=22.250320, BeginCacheForCookedPlatformData=0.005227, SerializeImports=24.608433, GatherLocalizableTextData=19.156881, MarkNames=0.156581, SerializeSummary=0.018038, SerializeNames=0.397071, SerializeGatherableTextData=0.152659, BuildExportMap=0.391319, SortExportsNonSeekfree=3.059194, SortExportsSeekfreeConstructor=0.071622, SortExportsSeekfreeInner=31.457964, SortExportsSeekfree=0.008103, BuildDependencyMap=0.172004, SerializeImportMap=0.038166, SerializeExportMap=0.130437, SerializeDependencyMap=0.038426, SerializeStringAssetReferenceMap=0.002876, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.588671, SerializeExports=33.609566, SerializeBulkData=0.018820, MoveFile=6.191582, UnaccountedTime=2.061419, RunGuid=RunIDF8EE323243B72F0702DF32878509A9A2
SavePackageTransactionIdC4D23942440559626E99ED93437B1E31_3, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Blueprints/SignalsBattleModeBP.uasset, AutoPackageBackupDelegate=59.837906, FlushAsyncLoading=0.015423, FlushStreamingFunc=0.104822, BlockTillAllRequestsFinished=0.005230, ResetLoadersForSaveUnMarkAllObjects=0.292249, TagPackageExports=18.824902, BeginCacheForCookedPlatformData=0.004444, SerializeImports=23.276587, GatherLocalizableTextData=15.335962, MarkNames=0.148218, SerializeSummary=0.018034, SerializeNames=0.410404, SerializeGatherableTextData=0.165466, BuildExportMap=0.380341, SortExportsNonSeekfree=2.799623, SortExportsSeekfreeConstructor=0.069533, SortExportsSeekfreeInner=30.162189, SortExportsSeekfree=0.007059, BuildDependencyMap=0.178013, SerializeImportMap=0.026140, SerializeExportMap=0.100378, SerializeDependencyMap=0.020389, SerializeStringAssetReferenceMap=0.002090, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.513125, SerializeExports=32.994488, SerializeBulkData=0.010978, MoveFile=6.695304, UnaccountedTime=1.989272, RunGuid=RunIDF8EE323243B72F0702DF32878509A9A2
SavePackageTransactionIdC4D23942440559626E99ED93437B1E31_4, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Particles/P_DustPuff.uasset, AutoPackageBackupDelegate=46.963051, FlushAsyncLoading=0.020914, FlushStreamingFunc=0.101421, BlockTillAllRequestsFinished=0.005752, ResetLoadersForSaveUnMarkAllObjects=0.665531, TagPackageExports=0.118937, BeginCacheForCookedPlatformData=0.001833, SerializeImports=1.096319, GatherLocalizableTextData=0.433408, MarkNames=0.015944, SerializeSummary=0.015162, SerializeNames=0.079464, SerializeGatherableTextData=0.001308, BuildExportMap=0.056203, SortExportsNonSeekfree=0.052281, SortExportsSeekfreeConstructor=0.009932, SortExportsSeekfreeInner=0.809826, SortExportsSeekfree=0.003397, BuildDependencyMap=0.017513, SerializeImportMap=0.012022, SerializeExportMap=0.013333, SerializeDependencyMap=0.002876, SerializeStringAssetReferenceMap=0.002090, SaveThumbNailsAssetRegistryDataWorldLevelInfo=22.788811, SerializeExports=1.486074, SerializeBulkData=0.004705, MoveFile=5.836073, UnaccountedTime=2.010446, RunGuid=RunIDF8EE323243B72F0702DF32878509A9A2
SavePackageTransactionIdC4D23942440559626E99ED93437B1E31_5, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Saved/Autosaves/Game/Blueprints/SignalsBattleModeBP_Auto2.uasset, AutoPackageBackupDelegate=42.360538, FlushAsyncLoading=0.006273, FlushStreamingFunc=0.084694, BlockTillAllRequestsFinished=0.009149, ResetLoadersForSaveUnMarkAllObjects=0.248857, TagPackageExports=20.827242, BeginCacheForCookedPlatformData=0.004709, SerializeImports=21.696146, GatherLocalizableTextData=16.423132, MarkNames=0.179585, SerializeSummary=0.020914, SerializeNames=0.436019, SerializeGatherableTextData=0.156838, BuildExportMap=0.353940, SortExportsNonSeekfree=3.874246, SortExportsSeekfreeConstructor=0.099856, SortExportsSeekfreeInner=31.440449, SortExportsSeekfree=0.007581, BuildDependencyMap=0.202850, SerializeImportMap=0.031371, SerializeExportMap=0.124428, SerializeDependencyMap=0.030324, SerializeStringAssetReferenceMap=0.004180, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.483452, SerializeExports=33.361755, SerializeBulkData=0.011500, MoveFile=6.947815, UnaccountedTime=0.364657, RunGuid=RunIDF8EE323243B72F0702DF32878509A9A2
SavePackageTransactionIdC4D23942440559626E99ED93437B1E31_6, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Blueprints/SignalsBattleModeBP.uasset, AutoPackageBackupDelegate=40.734093, FlushAsyncLoading=0.005748, FlushStreamingFunc=0.086527, BlockTillAllRequestsFinished=0.009932, ResetLoadersForSaveUnMarkAllObjects=0.281792, TagPackageExports=20.805023, BeginCacheForCookedPlatformData=0.005230, SerializeImports=22.407946, GatherLocalizableTextData=15.987117, MarkNames=0.152659, SerializeSummary=0.017773, SerializeNames=0.579793, SerializeGatherableTextData=0.232648, BuildExportMap=0.727743, SortExportsNonSeekfree=3.303867, SortExportsSeekfreeConstructor=0.014376, SortExportsSeekfreeInner=29.956467, SortExportsSeekfree=0.009410, BuildDependencyMap=0.181675, SerializeImportMap=0.029799, SerializeExportMap=0.129916, SerializeDependencyMap=0.027969, SerializeStringAssetReferenceMap=0.003137, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.624218, SerializeExports=30.880005, SerializeBulkData=0.010978, MoveFile=6.872535, UnaccountedTime=2.103247, RunGuid=RunIDF8EE323243B72F0702DF32878509A9A2
DDCTransactionIdFE9CC51B4F56A342A3B5E79D48754ED0_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9B289A945741E0F1D3CB8AB76181271E_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.03-19.18.30, Duration=293.487305, RunGuid=RunIDF8EE323243B72F0702DF32878509A9A2
DDCTransactionIdA89D6B4A48CD4CC18A5F7EA78CEC68A8_1, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9B289A945741E0F1D3CB8AB761812__F563D681B9C53F334470D9215537EDFC1C232F0D, StartTime=2016.06.03-19.18.30, HierarchicalDDC=, DataSize=262407, Duration=6.631259, RunGuid=RunIDF8EE323243B72F0702DF32878509A9A2
DDCTransactionId53349C17423EA33D73E16B932CBB4678_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9B289A945741E0F1D3CB8AB761812__1723023538F98CD0908C3BAB7AE9687933861C02, StartTime=2016.06.03-19.18.30, HierarchicalDDC=, DataSize=65799, Duration=6.048590, RunGuid=RunIDF8EE323243B72F0702DF32878509A9A2
